Longitude,Latitude,nestbox_ID2,year,initialeggs,NHatched,NFledged,fledge_fail,comment,psi,Forest,PLAN_NO,GridID,FID,layer,path,polygon_id,polygonID
-2.636163652,55.20054684,U88,2005,2,2,2,1,NA,NA,Kielder,NY5989,3918,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.432949521,55.18523608,U002,2006,1,0,0,1,NA,NA,Kielder,NY7287,3849,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.432949521,55.18523608,U002,2006,1,0,0,1,NA,NA,Kielder,NY7287,3849,0,RedesdaleA,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/RedesdalePolygon.shp|layername=RedesdalePolygon,5,5
-2.433389952,55.19108438,U003,2006,3,3,3,1,NA,NA,Kielder,NY7288,3890,NA,NA,NA,NA,NA
-2.438373283,55.18717563,U004,2006,3,3,3,1,NA,NA,Kielder,NY7288,3890,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.44770762,55.1848413,U006,2006,2,2,2,1,NA,NA,Kielder,NY7187,3848,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.461650351,55.18865326,U007,2006,4,4,3,1,NA,NA,Kielder,NY7088,3888,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.480569632,55.19331576,U012,2006,4,3,3,1,NA,NA,Kielder,NY6988,3887,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.485034004,55.20004655,U013,2006,3,3,3,1,NA,NA,Kielder,NY6989,3928,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.497114353,55.19995296,U014,2006,2,0,0,1,NA,NA,Kielder,NY6889,3927,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.515673422,55.19667687,U017,2006,2,2,2,1,NA,NA,Kielder,NY6789,3926,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.513477294,55.20668753,U019,2006,3,3,3,1,NA,NA,Kielder,NY6790,3967,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.532657669,55.21332677,U021,2006,3,3,3,1,NA,NA,Kielder,NY6691,4007,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.550296962,55.21376065,U027,2006,3,1,1,1,NA,NA,Kielder,NY6591,4006,NA,NA,NA,NA,NA
-2.577497439,55.22540652,U029,2006,3,3,3,1,NA,NA,Kielder,NY6392,4045,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.569745528,55.22639549,U030,2006,2,2,1,1,NA,NA,Kielder,NY6392,4045,NA,NA,NA,NA,NA
-2.577459085,55.23252359,U031,2006,3,3,0,1,NA,NA,Kielder,NY6393,4086,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.565349459,55.23899629,U033,2006,2,NA,2,1,NA,NA,Kielder,NY6494,4128,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.552755279,55.25050209,U034,2006,4,4,3,1,NA,NA,Kielder,NY6495,4169,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.546055755,55.2494809,U036,2006,2,2,2,1,NA,NA,Kielder,NY6595,4170,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.562677402,55.25245161,U041,2006,1,1,1,1,NA,NA,Kielder,NY6495,4169,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.548518387,55.25696411,U042,2006,3,3,3,1,NA,NA,Kielder,NY6596,4211,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.535955569,55.26690443,U044,2006,3,3,3,1,NA,NA,Kielder,NY6697,4253,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.496103647,55.16415685,U051,2006,3,3,3,1,NA,NA,Kielder,NY6885,3763,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.508180772,55.16466422,U052,2006,3,3,3,1,NA,NA,Kielder,NY6785,3762,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.507146911,55.14752315,U054,2006,3,3,3,1,NA,NA,Kielder,NY6783,3680,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.54199356,55.15901907,U057,2006,3,3,3,1,NA,NA,Kielder,NY6585,3760,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.537208292,55.16613924,U061,2006,3,3,3,1,NA,NA,Kielder,NY6585,3760,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.532155561,55.16863257,U062,2006,2,0,0,1,NA,NA,Kielder,NY6686,3802,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.516006867,55.17144275,U064,2006,3,3,3,1,NA,NA,Kielder,NY6786,3803,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.505908166,55.17732599,U066,2006,3,3,3,1,NA,NA,Kielder,NY6787,3844,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.524535917,55.1753512,U068,2006,3,3,3,1,NA,NA,Kielder,NY6686,3802,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.529214517,55.18006662,U069,2006,2,2,2,1,NA,NA,Kielder,NY6687,3843,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.540447834,55.18165279,U070,2006,5,3,2,1,NA,NA,Kielder,NY6587,3842,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.543036898,55.19766334,U073,2006,3,3,2,1,NA,NA,Kielder,NY6589,3924,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.567791534,55.19186243,U077,2006,3,3,2,1,NA,NA,Kielder,NY6388,3881,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.580258995,55.18400385,U080,2006,2,2,2,1,NA,NA,Kielder,NY6387,3840,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.614378285,55.17337689,U084,2006,2,2,2,1,NA,NA,Kielder,NY6086,3796,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.59066434,55.19416202,U085,2006,3,3,3,1,NA,NA,Kielder,NY6289,3921,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.611360813,55.20086243,U087,2006,2,2,2,1,NA,NA,Kielder,NY6189,3920,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.636163652,55.20054684,U088,2006,2,2,2,1,NA,NA,Kielder,NY5989,3918,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.583217666,55.19517734,U089,2006,3,3,3,1,NA,NA,Kielder,NY6289,3921,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.566586226,55.20321737,U091,2006,2,2,2,1,NA,NA,Kielder,NY6490,3964,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.558437448,55.20811638,U093,2006,3,3,3,1,NA,NA,Kielder,NY6490,3964,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.589282556,55.21759524,U106,2006,2,2,2,1,NA,NA,Kielder,NY6291,4003,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.586610738,55.22508446,U108,2006,3,3,3,1,NA,NA,Kielder,NY6292,4044,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.582018881,55.22821561,U109,2006,3,3,3,1,NA,NA,Kielder,NY6392,4045,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.586036945,55.23310272,U110,2006,2,2,1,1,NA,NA,Kielder,NY6293,4085,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.597010813,55.23721001,U112,2006,3,3,2,1,NA,NA,Kielder,NY6293,4085,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.59328898,55.24388677,U116,2006,2,2,2,1,NA,NA,Kielder,NY6294,4126,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.614445578,55.24505806,U121,2006,3,NA,3,1,NA,NA,Kielder,NY6194,4125,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.626562873,55.24345983,U122,2006,3,3,2,1,NA,NA,Kielder,NY6094,4124,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.612778456,55.25630788,U123,2006,2,2,1,1,NA,NA,Kielder,NY6195,4166,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.612467049,55.26776653,U126,2006,4,4,3,1,NA,NA,Kielder,NY6197,4248,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.438373283,55.18717563,U004,2007,3,3,0,1,NA,NA,Kielder,NY7288,3890,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.44770762,55.1848413,U006,2007,3,3,2,1,NA,NA,Kielder,NY7187,3848,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.461650351,55.18865326,U007,2007,3,3,2,1,NA,NA,Kielder,NY7088,3888,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.480569632,55.19331576,U012,2007,3,3,3,1,NA,NA,Kielder,NY6988,3887,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.485034004,55.20004655,U013,2007,3,3,2,1,NA,NA,Kielder,NY6989,3928,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.497114353,55.19995296,U014,2007,2,1,1,1,NA,NA,Kielder,NY6889,3927,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.519800944,55.20842199,U020,2007,3,2,1,1,NA,NA,Kielder,NY6790,3967,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.532657669,55.21332677,U021,2007,2,2,2,1,NA,NA,Kielder,NY6691,4007,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.545093993,55.21139374,U026,2007,3,3,2,1,NA,NA,Kielder,NY6590,3965,NA,NA,NA,NA,NA
-2.562044869,55.21989841,U028,2007,3,3,3,1,NA,NA,Kielder,NY6491,4005,NA,NA,NA,NA,NA
-2.570898126,55.23551984,U032,2007,2,2,2,1,NA,NA,Kielder,NY6393,4086,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.565349459,55.23899629,U033,2007,2,2,2,1,NA,NA,Kielder,NY6494,4128,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.546055755,55.2494809,U036,2007,4,4,3,1,NA,NA,Kielder,NY6595,4170,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.558656826,55.24732115,U039,2007,4,4,3,1,NA,NA,Kielder,NY6494,4128,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.562677402,55.25245161,U041,2007,3,3,2,1,NA,NA,Kielder,NY6495,4169,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.548518387,55.25696411,U042,2007,4,4,3,1,NA,NA,Kielder,NY6596,4211,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.535955569,55.26690443,U044,2007,3,3,3,1,NA,NA,Kielder,NY6697,4253,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.538314647,55.28307763,U045,2007,3,3,3,1,NA,NA,Kielder,NY6598,4293,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.508180772,55.16466422,U052,2007,3,3,3,1,NA,NA,Kielder,NY6785,3762,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.501387837,55.16246382,U053,2007,3,3,3,1,NA,NA,Kielder,NY6885,3763,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.545442217,55.1564157,U058,2007,2,0,0,1,NA,NA,Kielder,NY6584,3719,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.537208292,55.16613924,U061,2007,1,0,0,1,NA,NA,Kielder,NY6585,3760,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.524967197,55.16993976,U063,2007,4,4,3,1,NA,NA,Kielder,NY6686,3802,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.505908166,55.17732599,U066,2007,2,2,2,1,NA,NA,Kielder,NY6787,3844,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.524535917,55.1753512,U068,2007,3,3,3,1,NA,NA,Kielder,NY6686,3802,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.524535917,55.1753512,U070,2007,3,3,2,1,NA,NA,Kielder,NY6686,3802,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.536179541,55.19240093,U071,2007,3,3,1,1,NA,NA,Kielder,NY6588,3883,NA,NA,NA,NA,NA
-2.567791534,55.19186243,U077,2007,2,2,2,1,NA,NA,Kielder,NY6388,3881,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.578758551,55.1964117,U078,2007,3,3,2,1,NA,NA,Kielder,NY6389,3922,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.582087792,55.18448936,U081,2007,4,4,3,1,NA,NA,Kielder,NY6387,3840,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.614378285,55.17337689,U084,2007,3,3,3,1,NA,NA,Kielder,NY6086,3796,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.59066434,55.19416202,U085,2007,3,3,3,1,NA,NA,Kielder,NY6289,3921,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.610411449,55.19734466,U086,2007,3,3,2,1,NA,NA,Kielder,NY6189,3920,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.611360813,55.20086243,U087,2007,3,3,2,1,NA,NA,Kielder,NY6189,3920,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.636163652,55.20054684,U088,2007,3,2,2,1,NA,NA,Kielder,NY5989,3918,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.567920736,55.20204298,U090,2007,3,0,0,1,NA,NA,Kielder,NY6389,3922,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.565080415,55.20561463,U092,2007,3,3,2,1,NA,NA,Kielder,NY6490,3964,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.558437448,55.20811638,U093,2007,3,3,3,1,NA,NA,Kielder,NY6490,3964,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.583330104,55.22112839,U104,2007,2,2,2,1,NA,NA,Kielder,NY6292,4044,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
